open_time,open,high,low,close,volume,close_time,quote_volume,trades,date
1522886400000,8400.04,8441.6,8280.56,8366.08,181154944.74,1522972799999,1515557270708.38,154435,2018-04-05
1522972800000,8673.05,8916.52,8590.32,8716.24,367324049.63,1523059199999,3201685687954.25,153830,2018-04-06
1523059200000,8473.96,8612.95,8428.78,8546.47,508266670.49,1523145599999,4343886949525.78,242451,2018-04-07
1523145600000,8563.97,8601.52,8433.15,8498.28,523982547.83,1523231999999,4452948480856.93,256834,2018-04-08
1523232000000,8600.51,8640.05,8573.39,8619.7,200773634.02,1523318399999,1730607621955.86,303423,2018-04-09
1523318400000,8607.31,8783.66,8334.36,8613.37,200714207.64,1523404799999,1728826546925.15,496774,2018-04-10
1523404800000,8633.83,8659.7,8604.09,8629.44,260630101.94,1523491199999,2249091304228.3,88905,2018-04-11
1523491200000,8748.72,8810.89,8712.48,8743.73,206437325.46,1523577599999,1805032597725.17,123828,2018-04-12
1523577600000,8826.61,8932.21,8520.62,8786.29,671660497.78,1523663999999,5901404983859.68,154530,2018-04-13
1523664000000,8662.38,8709.17,8597.34,8678.92,211403326.7,1523750399999,1834752499028.74,243424,2018-04-14
1523750400000,8660.31,8795.01,8539.87,8701.36,617680697.49,1523836799999,5374663094122.24,74635,2018-04-15
1523836800000,8776.41,8805.58,8725.11,8760.28,508958261.65,1523923199999,4458614650532.03,472423,2018-04-16
1523923200000,8593.37,9056.51,8070.42,8573.12,693324952.35,1524009599999,5943960377923.49,186576,2018-04-17
1524009600000,8837.6,8938.55,8485.9,8683.24,355508829.06,1524095999999,3086969393584.94,94120,2018-04-18
1524096000000,9006.41,9174.86,8945.26,9016.94,275013184.56,1524182399999,2479777962052.11,258957,2018-04-19
1524182400000,9067.16,9373.07,8863.03,9074.47,355779716.41,1524268799999,3228511856526.73,398297,2018-04-20
1524268800000,8908.6,8922.95,8878.47,8899.52,349217135.88,1524355199999,3107863194431.68,108896,2018-04-21
1524355200000,9055.52,9086.93,8940.78,9015.52,583916467.47,1524441599999,5264309630845.19,146871,2018-04-22
1524441600000,9017.35,9186.19,8934.9,9014.5,485196026.89,1524527999999,4373797767232.58,232250,2018-04-23
1524528000000,9382.86,9560.23,9254.44,9341.16,484673356.77,1524614399999,4527411542370.7,121727,2018-04-24
1524614400000,9154.8,9163.33,9151.14,9157.11,188367180.24,1524700799999,1724898649668.56,88433,2018-04-25
1524700800000,9061.21,9301.79,8939.43,9049.18,686398884.35,1524787199999,6211349312030.69,458784,2018-04-26
1524787200000,9086.92,9477.08,8830.91,8986.24,600387371.6,1524873599999,5395225241698.08,173835,2018-04-27
1524873600000,8943.73,8961.63,8882.19,8942.09,175311084.05,1524959999999,1567647310326.58,289562,2018-04-28
1524960000000,9121.19,9263.84,9057.76,9167.57,444897232.24,1525046399999,4078625085041.86,481090,2018-04-29
1525046400000,9174.23,9255.39,8972.07,9089.37,381007445.21,1525132799999,3463116286134.18,136777,2018-04-30
1525132800000,9042.32,9043.65,9041.58,9042.98,448560660.0,1525219199999,4056326508279.49,142649,2018-05-01
1525219200000,9048.58,9182.85,8984.19,9083.07,309690301.37,1525305599999,2812939571124.85,117229,2018-05-02
1525305600000,9157.21,9327.05,8672.67,8989.99,763553073.38,1525391999999,6864330903614.34,222605,2018-05-03
1525392000000,9294.31,9474.37,9178.19,9245.77,389877302.29,1525478399999,3604714924066.43,153372,2018-05-04
1525478400000,9112.44,9113.98,9110.25,9111.78,245541528.45,1525564799999,2237321363798.02,73556,2018-05-05
1525564800000,8981.22,9134.13,8856.29,8969.63,620259266.99,1525651199999,5563498350210.64,140254,2018-05-06
1525651200000,9049.42,9151.82,9004.76,9083.08,335949410.64,1525737599999,3051457019878.27,459875,2018-05-07
1525737600000,8929.1,9229.09,8783.89,8886.93,480957407.22,1525823999999,4274235616001.84,326998,2018-05-08
1525824000000,8712.82,8871.18,8485.41,8741.5,585066275.08,1525910399999,5114354741850.28,337162,2018-05-09
1525910400000,9007.92,9043.73,8889.01,8947.49,376695685.8,1525996799999,3370479918747.44,192766,2018-05-10
1525996800000,8792.79,8857.92,8751.85,8797.51,484867866.58,1526083199999,4265630318439.1,440218,2018-05-11
1526083200000,8553.16,8643.64,8517.64,8586.85,234898479.81,1526169599999,2017039111419.99,447122,2018-05-12
1526169600000,8620.0,8637.99,8603.12,8629.43,312381690.66,1526255999999,2695674385027.96,53193,2018-05-13
1526256000000,8527.74,8593.63,8419.52,8512.88,553464519.56,1526342399999,4711577279571.39,289102,2018-05-14
1526342400000,8393.58,8567.92,8147.56,8415.38,304840001.07,1526428799999,2565344260692.22,106908,2018-05-15
1526428800000,8587.77,8685.17,8542.07,8606.07,399317126.74,1526515199999,3436552366389.66,77307,2018-05-16
1526515200000,8633.86,8808.17,8484.39,8659.55,529323522.73,1526601599999,4583701107943.68,422566,2018-05-17
1526601600000,8295.33,8317.44,8242.37,8278.37,246934062.3,1526687999999,2044210635946.57,243251,2018-05-18
1526688000000,8375.91,8641.12,8301.7,8430.34,653480855.22,1526774399999,5509066181141.76,158320,2018-05-19
1526774400000,8279.41,8316.12,8224.3,8262.85,489174059.88,1526860799999,4041970540622.03,205529,2018-05-20
1526860800000,8234.66,8258.63,8223.78,8233.55,446779861.48,1526947199999,3678586533640.98,395045,2018-05-21
1526947200000,8195.83,8375.23,8101.44,8177.52,261047610.42,1527033599999,2134721436823.46,162717,2018-05-22
1527033600000,8088.48,8417.49,7937.24,8105.25,420284335.11,1527119999999,3406509280103.69,439540,2018-05-23
1527120000000,8144.34,8171.67,8113.48,8149.0,440657552.07,1527206399999,3590920317259.3,481816,2018-05-24
1527206400000,8019.32,8039.95,7999.01,8017.61,138425757.02,1527292799999,1109843546998.19,492944,2018-05-25
1527292800000,8131.26,8270.48,7960.08,8078.59,422765921.43,1527379199999,3415353866942.57,250578,2018-05-26
1527379200000,8016.45,8076.2,7963.63,8001.73,341369232.73,1527465599999,2731544623641.23,348631,2018-05-27
1527465600000,7992.97,8023.88,7895.31,7937.83,287369507.78,1527551999999,2281090167755.46,378284,2018-05-28
1527552000000,7805.32,7911.29,7702.58,7828.56,568535037.48,1527638399999,4450808594809.0,287264,2018-05-29
1527638400000,7816.53,7818.62,7812.06,7814.39,205551114.87,1527724799999,1606256600562.43,454825,2018-05-30
1527724800000,7895.84,8065.15,7718.11,7893.86,428480412.51,1527811199999,3382365880450.19,400332,2018-05-31
1527811200000,7800.73,7841.47,7783.85,7823.8,194169208.43,1527897599999,1519140484317.75,214271,2018-06-01
1527897600000,7548.62,7771.86,7476.32,7640.46,359604384.75,1527983999999,2747541498917.01,132181,2018-06-02
1527984000000,7600.88,7987.21,7341.86,7694.41,561016630.34,1528070399999,4316690074380.32,244745,2018-06-03
1528070400000,7601.44,7853.28,7534.09,7708.23,430067139.66,1528156799999,3315054501797.3,328363,2018-06-04
1528156800000,7420.46,7480.62,7324.94,7441.32,175503802.01,1528243199999,1305980693371.12,210525,2018-06-05
1528243200000,7566.58,7636.94,7546.01,7596.75,207215581.72,1528329599999,1574165671553.94,450387,2018-06-06
1528329600000,7438.49,7453.29,7434.39,7441.99,199080497.83,1528415999999,1481555108026.37,446668,2018-06-07
1528416000000,7530.07,7564.87,7425.1,7506.79,279177762.65,1528502399999,2095728421715.28,136074,2018-06-08
1528502400000,7423.15,7510.87,7282.71,7341.97,366270972.56,1528588799999,2689149966019.43,458358,2018-06-09
1528588800000,7205.03,7207.23,7199.14,7204.44,243267481.03,1528675199999,1752606463660.71,266897,2018-06-10
1528675200000,7159.81,7192.99,7140.35,7175.11,267226662.66,1528761599999,1917380132921.27,352086,2018-06-11
1528761600000,7277.72,7302.77,7232.57,7276.33,425012786.94,1528847999999,3092532147848.1,331816,2018-06-12
1528848000000,7340.56,7417.92,7187.13,7248.75,234666642.62,1528934399999,1701040126289.19,470116,2018-06-13
1528934400000,7080.27,7164.15,7038.68,7102.41,270890302.61,1529020799999,1923973558155.39,328015,2018-06-14
1529020800000,7172.0,7260.31,7121.85,7189.1,405775232.11,1529107199999,2917157957892.62,283245,2018-06-15
1529107200000,6952.4,6975.98,6923.74,6947.19,351634380.37,1529193599999,2442871512168.05,234919,2018-06-16
1529193600000,7183.33,7276.46,6948.71,7037.04,341398631.95,1529279999999,2402435299660.37,168087,2018-06-17
1529280000000,6924.51,6978.79,6776.17,6895.04,272635390.35,1529366399999,1879832902643.8,387376,2018-06-18
1529366400000,6893.8,6907.71,6887.07,6896.45,262612005.56,1529452799999,1811090599677.99,155131,2018-06-19
1529452800000,6925.6,7015.37,6749.19,6908.85,214800126.83,1529539199999,1484020876794.06,465000,2018-06-20
1529539200000,6791.41,7008.93,6540.2,6788.2,358720980.82,1529625599999,2435068800972.18,277219,2018-06-21
1529625600000,6725.36,6885.43,6548.41,6781.67,188989520.37,1529711999999,1281665411336.12,394770,2018-06-22
1529712000000,6928.2,6973.78,6783.57,6848.93,197197685.74,1529798399999,1350593281773.21,163744,2018-06-23
1529798400000,6688.6,6712.77,6638.0,6674.78,257452029.14,1529884799999,1718436127800.28,126845,2018-06-24
1529884800000,6740.53,6747.34,6732.55,6742.35,323415379.04,1529971199999,2180580613649.17,471967,2018-06-25
1529971200000,6435.9,6859.72,6210.86,6539.64,196546461.57,1530057599999,1285342195139.89,186024,2018-06-26
1530057600000,6617.31,6630.82,6613.32,6625.46,268400106.57,1530143999999,1778274928157.46,202349,2018-06-27
1530144000000,6679.97,6724.78,6564.01,6650.8,343491293.94,1530230399999,2284491733267.62,245321,2018-06-28
1530230400000,6301.97,6306.88,6294.57,6299.26,346431439.86,1530316799999,2182261060645.7,123306,2018-06-29
1530316800000,6467.52,6554.79,6207.63,6384.26,216526644.63,1530403199999,1382362642703.41,456778,2018-06-30
1530403200000,6452.7,6475.26,6413.91,6444.32,256911217.78,1530489599999,1655617877862.99,165331,2018-07-01
1530489600000,6202.9,6537.6,6119.1,6394.06,483898594.31,1530575999999,3094076623780.27,85662,2018-07-02
1530576000000,6441.63,6501.12,6403.21,6447.95,418560569.92,1530662399999,2698855552194.46,338710,2018-07-03
1530662400000,6390.93,6444.67,6249.24,6382.44,237687800.39,1530748799999,1517027120529.78,92550,2018-07-04
1530748800000,6443.72,6521.32,6412.89,6445.4,317402645.77,1530835199999,2045787011590.01,143520,2018-07-05
1530835200000,6386.6,6607.58,6256.76,6436.34,502293657.13,1530921599999,3232933104664.54,429108,2018-07-06
1530921600000,6523.06,6573.42,6501.84,6548.56,423601740.36,1531007999999,2773983047462.63,121334,2018-07-07
1531008000000,6493.06,6511.72,6466.89,6487.49,141808917.78,1531094399999,919983691476.69,243642,2018-07-08
1531094400000,6494.25,6534.87,6399.57,6503.66,210974491.4,1531180799999,1372106547045.56,405180,2018-07-09
1531180800000,6433.79,6472.58,6392.45,6455.03,200243733.65,1531267199999,1292580138081.34,213162,2018-07-10
1531267200000,6449.93,6470.85,6438.78,6458.76,258270827.83,1531353599999,1668109235981.18,267060,2018-07-11
1531353600000,6475.15,6520.79,6454.04,6472.68,172307489.6,1531439999999,1115290998090.42,382167,2018-07-12
1531440000000,6553.3,6571.86,6492.76,6546.97,270284281.96,1531526399999,1769543800341.98,208538,2018-07-13
1531526400000,6485.25,6600.83,6419.92,6492.84,382528315.85,1531612799999,2483694879719.58,290127,2018-07-14
1531612800000,6560.58,6579.14,6541.45,6558.21,183522451.77,1531699199999,1203578722982.07,254727,2018-07-15
1531699200000,6741.15,6779.91,6615.38,6708.17,229595726.33,1531785599999,1540166540369.78,68990,2018-07-16
1531785600000,6701.04,6855.04,6118.32,6623.36,676538336.38,1531871999999,4480956747832.51,138697,2018-07-17
1531872000000,6539.72,6584.74,6499.41,6538.83,273753773.94,1531958399999,1790030454083.25,432320,2018-07-18
1531958400000,6541.94,6954.75,6353.47,6668.96,583769339.9,1532044799999,3893133035627.54,353384,2018-07-19
1532044800000,6570.49,6603.07,6528.6,6551.63,146024562.08,1532131199999,956698957239.55,85413,2018-07-20
1532131200000,6500.7,6757.3,6283.36,6432.29,236621322.61,1532217599999,1522016189723.98,494195,2018-07-21
1532217600000,6496.86,6613.17,6420.84,6523.35,147153993.28,1532303999999,959936464665.23,489141,2018-07-22
1532304000000,6513.26,6549.81,6433.36,6464.45,290819509.68,1532390399999,1879987258800.05,175197,2018-07-23
1532390400000,6634.57,6692.77,6471.45,6594.65,429136830.26,1532476799999,2830005278776.2,162455,2018-07-24
1532476800000,6632.33,6658.64,6613.43,6633.72,171795942.16,1532563199999,1139646852553.88,351325,2018-07-25
1532563200000,6807.77,6859.05,6742.96,6775.55,255220432.01,1532649599999,1729259549849.68,251009,2018-07-26
1532649600000,6653.04,6766.38,6582.73,6677.71,182700804.47,1532735999999,1220022630069.21,88659,2018-07-27
1532736000000,6679.54,6729.14,6600.62,6643.78,245857610.28,1532822399999,1633422992809.83,237098,2018-07-28
1532822400000,6737.8,6883.64,6520.64,6737.36,471301700.66,1532908799999,3175330638190.81,178800,2018-07-29
1532908800000,6496.1,6563.53,6463.45,6503.38,117803605.18,1532995199999,766122014693.94,453535,2018-07-30
1532995200000,6725.69,6770.04,6663.53,6709.24,143585780.87,1533081599999,963351267675.99,110391,2018-07-31
1533081600000,6800.04,6865.81,6690.54,6761.98,318326682.89,1533167999999,2152517886967.29,165209,2018-08-01
1533168000000,6568.95,6696.05,6497.24,6590.63,334802813.91,1533254399999,2206560591728.83,442100,2018-08-02
1533254400000,6814.81,6877.18,6765.24,6811.58,184956012.82,1533340799999,1259842365200.78,165693,2018-08-03
1533340800000,6799.35,7185.98,6514.67,6756.37,341427695.89,1533427199999,2306810235943.36,426479,2018-08-04
1533427200000,6695.92,6757.21,6654.99,6705.13,377825657.42,1533513599999,2533369251589.64,67263,2018-08-05
1533513600000,6800.25,6803.83,6794.86,6799.63,106894385.36,1533599999999,726842288823.32,442198,2018-08-06
1533600000000,6897.15,7075.24,6826.87,6942.21,307318335.61,1533686399999,2133468540110.04,273345,2018-08-07
1533686400000,6744.71,6974.88,6452.27,6782.51,493677289.26,1533772799999,3348372050716.51,99210,2018-08-08
1533772800000,6809.82,6898.33,6705.21,6797.61,447706490.43,1533859199999,3043332726240.57,85252,2018-08-09
1533859200000,6690.39,6835.63,6635.29,6749.68,163378534.0,1533945599999,1102753485348.01,300568,2018-08-10
1533945600000,6736.63,6940.35,6602.97,6727.46,362769509.51,1534031999999,2440517288365.74,468701,2018-08-11
1534032000000,6915.94,6987.26,6769.69,6874.27,156149021.5,1534118399999,1073410736968.2,216222,2018-08-12
1534118400000,6758.99,6797.47,6691.4,6746.11,229976234.74,1534204799999,1551444263664.46,325707,2018-08-13
1534204800000,6793.43,7017.96,6718.27,6831.67,182434991.14,1534291199999,1246335367464.3,151062,2018-08-14
1534291200000,6820.98,7080.73,6395.77,6796.3,534755663.33,1534377599999,3634361857846.38,207939,2018-08-15
1534377600000,6914.33,7020.11,6782.64,6884.51,580460227.07,1534463999999,3996181695586.03,125073,2018-08-16
1534464000000,6746.17,6970.25,6624.7,6882.29,494771623.29,1534550399999,3405159375129.66,366771,2018-08-17
1534550400000,6954.59,6969.15,6934.61,6949.98,252399287.83,1534636799999,1754170670065.98,134884,2018-08-18
1534636800000,6860.57,6910.05,6752.28,6832.12,378118492.4,1534723199999,2583351720100.2,348706,2018-08-19
1534723200000,6878.4,6905.07,6797.54,6861.58,130089233.93,1534809599999,892617367951.41,419288,2018-08-20
1534809600000,6800.1,6846.26,6748.99,6812.58,169443858.61,1534895999999,1154350270412.82,385841,2018-08-21
1534896000000,6953.64,7185.7,6601.08,6866.42,317777303.14,1534982399999,2181992787693.53,50577,2018-08-22
1534982400000,6937.55,6988.35,6859.71,6944.2,271156865.8,1535068799999,1882968084324.72,378805,2018-08-23
1535068800000,6973.59,7051.28,6838.46,6985.46,462977498.45,1535155199999,3234112843682.34,102900,2018-08-24
1535155200000,6854.56,6863.9,6852.12,6855.55,414738014.66,1535241599999,2843255458001.16,176483,2018-08-25
1535241600000,6952.3,7158.31,6819.42,7014.38,395839985.42,1535327999999,2776570676510.05,134556,2018-08-26
1535328000000,7053.33,7143.71,7009.47,7064.7,232192142.41,1535414399999,1640367674930.65,130478,2018-08-27
1535414400000,6987.47,7015.33,6969.48,6995.83,357454416.89,1535500799999,2500689192045.84,487048,2018-08-28
1535500800000,7110.0,7231.53,6967.61,7127.96,190286563.23,1535587199999,1356355912941.49,360780,2018-08-29
1535587200000,7154.91,7330.43,6653.52,6915.83,521091826.77,1535673599999,3603780709998.09,269872,2018-08-30
1535673600000,6904.03,6914.11,6866.08,6885.92,325142976.83,1535759999999,2238907267459.37,69731,2018-08-31
1535760000000,6849.57,6914.95,6791.59,6850.59,260320096.28,1535846399999,1783345597347.79,247234,2018-09-01
1535846400000,7148.38,7250.25,6986.69,7106.67,373287687.66,1535932799999,2652830896332.91,140069,2018-09-02
1535932800000,6981.31,7072.57,6951.86,7017.34,439785357.65,1536019199999,3086123481008.71,388584,2018-09-03
1536019200000,7001.72,7226.94,6661.58,6939.37,360266209.86,1536105599999,2500019894816.5,339025,2018-09-04
1536105600000,6948.13,6967.64,6934.32,6948.6,196208134.69,1536191999999,1363371814485.15,339260,2018-09-05
1536192000000,6794.23,6878.9,6736.5,6813.39,373426221.92,1536278399999,2544297042673.59,302610,2018-09-06
1536278400000,7092.93,7100.27,7079.33,7090.16,421858031.93,1536364799999,2991039288124.12,83103,2018-09-07
1536364800000,6814.52,6941.39,6678.21,6879.99,368847908.59,1536451199999,2537668186759.8,267090,2018-09-08
1536451200000,6860.14,6889.69,6841.73,6859.66,377798691.61,1536537599999,2591570495011.01,82560,2018-09-09
1536537600000,6908.98,6942.9,6866.53,6891.5,420500165.22,1536623999999,2897877414616.84,355155,2018-09-10
1536624000000,6962.48,7030.96,6691.93,6852.66,477005627.0,1536710399999,3268757689058.16,340123,2018-09-11
1536710400000,6795.4,6894.29,6767.73,6812.92,324529601.03,1536796799999,2210994623028.63,392914,2018-09-12
1536796800000,6649.95,6779.37,6582.61,6711.72,307749213.73,1536883199999,2065528073412.04,82569,2018-09-13
1536883200000,6812.62,6821.93,6784.16,6795.56,239947078.02,1536969599999,1630575667607.41,493485,2018-09-14
1536969600000,6887.62,6929.99,6765.86,6890.85,174022528.15,1537055999999,1199163955229.15,93256,2018-09-15
1537056000000,6825.58,6839.39,6810.29,6828.49,270689802.72,1537142399999,1848403875745.68,113506,2018-09-16
1537142400000,6848.45,6874.14,6810.04,6829.45,134005259.59,1537228799999,915182357992.0,321689,2018-09-17
1537228800000,6590.93,6695.03,6526.93,6641.67,280867755.85,1537315199999,1865431301671.81,319743,2018-09-18
1537315200000,6544.15,6635.2,6506.06,6584.86,343098046.44,1537401599999,2259253728018.13,107684,2018-09-19
1537401600000,6666.62,6717.62,6572.31,6635.3,210068473.01,1537487999999,1393867881206.5,446772,2018-09-20
1537488000000,6634.07,6647.28,6623.91,6631.1,321259287.6,1537574399999,2130301791115.84,346740,2018-09-21
1537574400000,6696.01,6716.09,6681.06,6694.77,136290578.68,1537660799999,912433397453.36,373560,2018-09-22
1537660800000,6411.78,6613.54,6276.98,6455.51,153039549.56,1537747199999,987947848304.61,203471,2018-09-23
1537747200000,6691.16,6697.23,6684.82,6691.27,239590724.35,1537833599999,1603165902704.63,63871,2018-09-24
1537833600000,6537.52,6541.22,6536.51,6539.58,270310962.47,1537919999999,1767719295448.16,297019,2018-09-25
1537920000000,6501.4,6555.09,6423.69,6499.87,363167783.02,1538006399999,2360541873368.21,50322,2018-09-26
1538006400000,6457.8,6477.09,6384.46,6435.54,224117341.25,1538092799999,1442317099281.93,101885,2018-09-27
1538092800000,6368.42,6421.93,6235.68,6367.0,205941316.29,1538179199999,1311228487016.8,59409,2018-09-28
1538179200000,6533.1,6554.46,6521.5,6541.32,389837550.47,1538265599999,2550050893431.53,457674,2018-09-29
1538265600000,6463.41,6584.54,6372.52,6464.35,266521344.75,1538351999999,1722887015699.89,377410,2018-09-30
1538352000000,6401.08,6547.32,6231.85,6340.31,156936129.55,1538438399999,995023997432.87,140211,2018-10-01
1538438400000,6330.18,6337.9,6309.72,6321.54,145234844.13,1538524799999,918107839330.04,255047,2018-10-02
1538524800000,6339.34,6540.45,6102.31,6376.87,310006453.47,1538611199999,1976870126493.86,80258,2018-10-03
1538611200000,6506.23,6614.37,6363.62,6511.86,416385517.27,1538697599999,2711444361486.43,272305,2018-10-04
1538697600000,6383.03,6519.24,6248.23,6345.5,273760350.71,1538783999999,1737147594162.37,234735,2018-10-05
1538784000000,6210.94,6317.42,6161.29,6232.19,138332263.68,1538870399999,862112576826.57,139158,2018-10-06
1538870400000,6339.52,6363.53,6282.54,6309.34,118044646.09,1538956799999,744783719398.55,473080,2018-10-07
1538956800000,6324.86,6478.92,6153.8,6288.68,355963389.59,1539043199999,2238541588259.72,224172,2018-10-08
1539043200000,6077.97,6108.28,6043.83,6087.08,367901110.85,1539129599999,2239444997717.49,97097,2018-10-09
1539129600000,6271.53,6288.97,6258.01,6267.91,189238963.14,1539215999999,1186133461496.57,230069,2018-10-10
1539216000000,6236.29,6237.95,6234.68,6236.0,332735075.95,1539302399999,2074937266650.14,367726,2018-10-11
1539302400000,6361.76,6426.2,6186.71,6286.75,334590758.32,1539388799999,2103489802278.06,149516,2018-10-12
1539388800000,6252.94,6398.67,6196.77,6353.92,389878156.23,1539475199999,2477253574668.13,227648,2018-10-13
1539475200000,6254.26,6354.81,6172.74,6281.11,285007956.84,1539561599999,1790167388443.44,72184,2018-10-14
1539561600000,6154.23,6205.56,6080.76,6158.73,344481380.75,1539647999999,2121567877328.26,130302,2018-10-15
1539648000000,6045.05,6098.56,6015.42,6078.21,353827799.98,1539734399999,2150638116964.5,438571,2018-10-16
1539734400000,6344.53,6430.51,6235.97,6330.98,219920630.68,1539820799999,1392313039077.43,168128,2018-10-17
1539820800000,6118.27,6158.26,6069.16,6127.02,214747686.83,1539907199999,1315762848907.6,263911,2018-10-18
1539907200000,6151.88,6340.71,6010.09,6105.02,175538635.54,1539993599999,1071666932142.85,331224,2018-10-19
1539993600000,6008.02,6279.16,5850.6,6083.57,469555397.11,1540079999999,2856573889284.43,78468,2018-10-20
1540080000000,6113.48,6181.89,6010.18,6081.09,366622700.38,1540166399999,2229464624144.47,117639,2018-10-21
1540166400000,6026.22,6044.58,6014.53,6037.52,129990231.53,1540252799999,784818999472.55,260807,2018-10-22
1540252800000,5991.87,6020.87,5967.93,5987.83,364376612.69,1540339199999,2181824389196.38,492193,2018-10-23
1540339200000,5977.97,5982.24,5965.6,5971.22,233110824.84,1540425599999,1391956678041.4,119187,2018-10-24
1540425600000,5984.02,6005.93,5973.7,5989.64,150879670.92,1540511999999,903715652790.8,359731,2018-10-25
1540512000000,5937.23,5948.1,5915.22,5934.38,312229978.4,1540598399999,1852891540835.0,253967,2018-10-26
1540598400000,5903.93,5970.09,5866.0,5903.73,193963263.06,1540684799999,1145106649371.15,102561,2018-10-27
1540684800000,5943.64,5978.96,5911.91,5943.58,368346722.68,1540771199999,2189298670002.46,97016,2018-10-28
1540771200000,5855.42,5953.84,5739.39,5899.23,229400925.87,1540857599999,1353288344732.19,390442,2018-10-29
1540857600000,5903.83,6095.13,5848.67,6005.13,406254598.89,1540943999999,2439609772642.99,251676,2018-10-30
1540944000000,5679.99,5853.38,5517.4,5692.95,319150023.22,1541030399999,1816904349246.35,255346,2018-10-31
1541030400000,5988.48,6037.79,5870.6,5938.11,349279681.29,1541116799999,2074059617193.22,234727,2018-11-01
1541116800000,5951.32,6006.08,5893.24,5930.03,341424472.59,1541203199999,2024658113498.8,209064,2018-11-02
1541203200000,5649.1,5855.2,5574.58,5679.09,389985100.31,1541289599999,2214762395600.35,94535,2018-11-03
1541289600000,5804.69,5842.56,5664.05,5781.46,183553150.4,1541375999999,1061205260214.09,68440,2018-11-04
1541376000000,5743.02,5820.74,5715.65,5760.87,299836493.8,1541462399999,1727320205265.6,64028,2018-11-05
1541462400000,5680.72,5694.29,5651.76,5670.58,193224612.12,1541548799999,1095695170891.64,201340,2018-11-06
1541548800000,5693.98,5707.68,5678.45,5695.67,257570878.08,1541635199999,1467038775835.61,165703,2018-11-07
1541635200000,5621.01,5861.06,5415.41,5654.29,289224418.58,1541721599999,1635360064368.58,379725,2018-11-08
1541721600000,5819.71,5863.57,5796.09,5832.11,262003815.39,1541807999999,1528034449569.44,313337,2018-11-09
1541808000000,5753.85,5777.91,5742.1,5757.26,120696777.99,1541894399999,694882597005.73,357381,2018-11-10
1541894400000,5811.67,6057.82,5378.21,5761.25,157398218.41,1541980799999,906811191332.29,447910,2018-11-11
1541980800000,5701.63,5725.24,5676.13,5704.98,331640447.95,1542067199999,1892002562605.58,87367,2018-11-12
1542067200000,5552.87,5633.03,5454.56,5560.96,366669805.92,1542153599999,2039034378257.83,494717,2018-11-13
1542153600000,5565.41,5656.72,5522.61,5583.3,234872936.79,1542239999999,1311366399659.43,384039,2018-11-14
1542240000000,5631.43,5650.58,5619.53,5632.89,341796910.36,1542326399999,1925303021154.95,348513,2018-11-15
1542326400000,5423.76,5646.18,5327.05,5439.05,295252131.44,1542412799999,1605889999492.02,180494,2018-11-16
1542412800000,5518.29,5565.5,5449.52,5486.54,177539564.03,1542499199999,974078725207.16,50109,2018-11-17
1542499200000,5373.79,5393.43,5303.12,5344.54,185565221.58,1542585599999,991761170654.1,356657,2018-11-18
1542585600000,5265.03,5279.92,5212.74,5256.25,232341121.44,1542671999999,1221243334077.53,179545,2018-11-19
1542672000000,5269.81,5286.44,5213.94,5244.36,91552396.66,1542758399999,480134084195.37,186675,2018-11-20
1542758400000,5148.58,5246.11,5095.76,5147.3,235120212.7,1542844799999,1210233221698.32,420710,2018-11-21
1542844800000,5021.91,5083.15,4973.52,5018.17,286861290.85,1542931199999,1439518370015.15,483253,2018-11-22
1542931200000,5019.73,5055.53,4985.52,5029.0,181059909.16,1543017599999,910550882451.86,213435,2018-11-23
1543017600000,4822.07,4827.97,4808.96,4816.69,254527565.97,1543103999999,1225981127897.82,268876,2018-11-24
1543104000000,4822.22,4857.9,4801.0,4835.48,133990670.93,1543190399999,647908926882.99,378731,2018-11-25
1543190400000,4726.94,4800.65,4649.58,4753.59,177943582.29,1543276799999,845871412604.83,443026,2018-11-26
1543276800000,4612.43,4657.71,4590.7,4622.76,164991512.89,1543363199999,762716901033.35,192507,2018-11-27
1543363200000,4579.44,4688.7,4529.24,4577.85,197685392.9,1543449599999,904973284956.23,471627,2018-11-28
1543449600000,4373.74,4483.01,4314.11,4412.74,114178705.84,1543535999999,503840957708.61,76341,2018-11-29
1543536000000,4384.27,4491.94,4355.73,4448.79,216301068.95,1543622399999,962277735489.24,220757,2018-11-30
1543622400000,4299.99,4349.76,4268.44,4310.41,136616794.91,1543708799999,588875037412.2,380030,2018-12-01
1543708800000,4200.69,4223.37,4184.92,4213.4,177965461.15,1543795199999,749840359667.27,211794,2018-12-02
1543795200000,4206.47,4225.19,4186.59,4212.37,109154848.18,1543881599999,459800230228.01,253341,2018-12-03
1543881600000,4043.1,4061.27,4013.24,4045.52,225608480.19,1543967999999,912702565834.51,333102,2018-12-04
1543968000000,3918.83,3989.2,3810.43,3932.39,84215976.98,1544054399999,331170390599.99,235286,2018-12-05
1544054400000,3865.68,3905.14,3748.6,3846.78,255881802.2,1544140799999,984320017403.48,464655,2018-12-06
1544140800000,3931.73,4006.09,3831.7,3867.92,169169098.88,1544227199999,654333376382.43,436934,2018-12-07
1544227200000,3712.39,3746.5,3647.62,3702.23,77970243.72,1544313599999,288663543652.33,417595,2018-12-08
1544313600000,3739.63,3771.92,3716.34,3757.49,179385098.1,1544399999999,674038019188.17,363214,2018-12-09
1544400000000,3495.43,3534.3,3454.59,3510.06,202228903.93,1544486399999,709835717893.38,279380,2018-12-10
