date,open,high,low,close,volume,quote_volume,trades
2019-07-22,10016.7,10881.15,10016.7,10763.88,111531.97,1200516448.23,36080
2019-07-23,10763.88,10763.88,9512.05,9677.82,149062.56,1442600986.5,26494
2019-07-24,9677.82,9927.22,9635.81,9817.7,49558.69,486552508.17,28383
2019-07-25,9817.7,9817.7,9140.51,9531.78,105834.05,1008786683.03,37220
2019-07-26,9531.78,9790.88,9522.09,9742.66,109628.6,1068074610.43,30113
2019-07-27,9742.66,9742.66,9248.59,9346.85,80612.76,753475431.36,33717
2019-07-28,9346.85,10281.55,9346.85,10259.48,104490.35,1072016371.5,29563
2019-07-29,10259.48,11108.73,10259.48,10509.51,98432.3,1034475331.24,31347
2019-07-30,10509.51,10509.51,9948.27,10371.76,64018.75,663986810.84,35409
2019-07-31,10371.76,10980.21,10371.76,10965.86,44505.57,488041967.83,27301
2019-08-01,10965.86,10965.86,10121.29,10468.66,81298.27,851083815.48,37654
2019-08-02,10468.66,10468.66,9579.13,9800.46,85513.6,838072793.68,28745
2019-08-03,9800.46,9800.46,9368.12,9653.82,61204.51,590857328.28,27645
2019-08-04,9653.82,9813.62,9306.12,9532.93,78191.68,745395522.18,25772
2019-08-05,9532.93,9532.93,9157.12,9286.12,110914.49,1029964756.26,40129
2019-08-06,9286.12,9431.16,8937.75,8994.91,115602.19,1039830922.66,36789
2019-08-07,8994.91,9136.61,8546.88,8598.43,55436.7,476668722.37,28191
2019-08-08,8598.43,8964.25,8598.43,8874.61,81880.4,726656459.18,29855
2019-08-09,8874.61,9376.35,8874.61,9201.94,72053.04,663027559.37,30933
2019-08-10,9201.94,9296.53,8732.17,9023.69,125719.84,1134457452.59,42086
2019-08-11,9023.69,9142.78,8366.92,8767.11,56494.62,495294475.91,30203
2019-08-12,8767.11,8891.72,8500.65,8725.25,66829.76,583106191.95,28429
2019-08-13,8725.25,9077.57,8561.47,8861.04,120022.77,1063526171.86,29657
2019-08-14,8861.04,8861.04,7859.72,8028.25,163440.35,1312139542.57,34791
2019-08-15,8028.25,8028.25,7326.67,7526.87,133435.55,1004352183.18,38683
2019-08-16,7526.87,7526.87,7399.38,7416.92,79350.71,588537851.92,29613
2019-08-17,7416.92,7416.92,6973.86,7086.45,118160.8,837340785.94,31538
2019-08-18,7086.45,7535.21,7086.45,7532.56,93755.42,706218232.08,28734
2019-08-19,7532.56,7532.56,6781.25,7037.53,121253.47,853324514.18,31755
2019-08-20,7037.53,7098.45,6615.27,6912.89,61441.83,424740520.86,30392
2019-08-21,6912.89,7436.11,6912.89,7032.67,43831.1,308249535.21,25447
2019-08-22,7032.67,7298.83,6891.93,7073.86,103660.47,733279570.47,44556
2019-08-23,7073.86,7475.26,7073.86,7433.34,92038.11,684150575.31,27943
2019-08-24,7433.34,8042.82,7433.34,7865.58,98921.91,778078585.08,29890
2019-08-25,7865.58,7951.89,7645.85,7861.68,52303.58,411194265.44,30906
2019-08-26,7861.68,7861.68,7281.72,7584.64,54780.3,415488719.7,28541
2019-08-27,7584.64,7584.64,6966.05,7253.24,195356.97,1416970795.22,37612
2019-08-28,7253.24,7253.24,6682.31,6892.82,159006.35,1096002693.68,39670
2019-08-29,6892.82,6892.82,6557.14,6801.11,86579.89,588839390.27,27545
2019-08-30,6801.11,6801.11,6219.67,6426.58,96742.78,621725543.25,32943
2019-08-31,6426.58,6426.58,6162.27,6185.81,112333.88,694876296.22,25869
2019-09-01,6185.81,6539.45,5960.7,6276.79,140166.89,879798273.29,44332
2019-09-02,6276.79,6474.01,6276.79,6325.52,43195.69,273235132.88,26147
2019-09-03,6325.52,6325.52,6028.26,6051.36,84165.56,509316079.9,27377
2019-09-04,6051.36,6408.62,6051.36,6271.53,142133.99,891397847.58,33729
2019-09-05,6271.53,6271.53,5889.83,5939.2,105855.81,628699323.17,28049
2019-09-06,5939.2,6202.38,5694.86,5980.07,81606.21,488011086.05,41078
2019-09-07,5980.07,6335.07,5980.07,6253.06,104107.98,650993834.02,33434
2019-09-08,6253.06,6253.06,6156.95,6158.05,68744.26,423330714.07,33586
2019-09-09,6158.05,6158.05,5763.57,5851.83,92084.74,538864152.23,33493
2019-09-10,5851.83,6014.56,5845.99,5925.23,76446.3,452962016.4,36653
2019-09-11,5925.23,6080.66,5925.23,5960.92,38679.07,230563028.86,26042
2019-09-12,5960.92,6083.5,5960.92,6029.28,74056.58,446507718.49,26721
2019-09-13,6029.28,6208.18,5959.16,6182.77,107372.77,663861546.27,25116
2019-09-14,6182.77,6182.77,5812.34,5948.09,126594.82,752997245.2,30473
2019-09-15,5948.09,6041.65,5762.68,5796.84,81453.33,472171603.15,31107
2019-09-16,5796.84,5811.33,5579.77,5809.58,80532.17,467858280.79,26084
2019-09-17,5809.58,5809.58,5522.53,5678.18,112439.46,638451516.63,27286
2019-09-18,5678.18,5825.24,5381.53,5572.75,82434.4,459386602.31,43316
2019-09-19,5572.75,6162.34,5572.75,6039.75,92081.4,556148546.37,36484
2019-09-20,6039.75,6039.75,5426.81,5470.23,116045.38,634794406.96,35365
2019-09-21,5470.23,5893.65,5470.23,5820.68,145784.26,848563958.97,47739
2019-09-22,5820.68,5820.68,5458.09,5735.88,116635.16,669005248.25,30866
2019-09-23,5735.88,6041.21,5735.88,5967.09,57406.39,342549205.41,30726
2019-09-24,5967.09,6044.97,5856.73,5970.25,69970.24,417740032.38,38158
2019-09-25,5970.25,5970.25,5531.14,5631.62,75854.83,427185805.54,28952
2019-09-26,5631.62,6387.93,5631.62,6025.27,56039.33,337652108.94,25591
2019-09-27,6025.27,6643.8,6025.27,6386.84,196682.87,1256181639.42,26781
2019-09-28,6386.84,6386.84,5735.78,6044.69,82779.05,500374084.11,28907
2019-09-29,6044.69,6716.99,6044.69,6205.87,106810.16,662849566.26,38743
2019-09-30,6205.87,6205.87,5938.92,6004.68,135577.23,814098312.68,26335
2019-10-01,6004.68,6004.68,5375.33,5551.5,72461.79,402271570.86,26245
2019-10-02,5551.5,5551.5,5177.66,5321.02,105970.65,563872287.04,46071
2019-10-03,5321.02,5791.47,5321.02,5673.23,129027.8,732004404.8,36584
2019-10-04,5673.23,5981.24,5673.23,5909.77,100220.37,592279782.85,51222
2019-10-05,5909.77,5972.48,5644.75,5803.35,43739.58,253836012.57,27029
2019-10-06,5803.35,6326.53,5803.35,6189.19,146688.34,907881383.67,32319
2019-10-07,6189.19,6845.29,6189.19,6531.55,133723.65,873422908.36,32886
2019-10-08,6531.55,6531.55,6135.46,6260.85,75458.78,472435779.41,32438
2019-10-09,6260.85,7102.8,6260.85,6768.89,124296.42,841348561.59,37472
2019-10-10,6768.89,6768.89,6535.43,6620.97,63410.91,419842000.69,30085
2019-10-11,6620.97,6620.97,6232.43,6518.52,117487.8,765846330.21,34594
2019-10-12,6518.52,6518.52,5840.01,5910.24,139482.98,824377491.07,37433
2019-10-13,5910.24,5910.24,5697.76,5713.56,125246.76,715605411.86,40563
2019-10-14,5713.56,5748.54,5559.61,5654.87,58637.02,331584637.11,30551
2019-10-15,5654.87,5856.3,5654.87,5722.7,144489.62,826870287.47,36776
2019-10-16,5722.7,5722.7,5392.85,5398.95,92185.16,497702630.58,27735
2019-10-17,5398.95,5398.95,4879.26,5186.11,101478.12,526276214.01,46123
2019-10-18,5186.11,6324.4,5186.11,6324.04,279780.73,1769343392.29,44968
2019-10-19,6324.04,6706.58,6316.92,6394.47,80122.82,512343233.36,34618
2019-10-20,6394.47,6394.47,6058.23,6258.49,69769.78,436653560.78,28577
2019-10-21,6258.49,6389.67,6247.55,6283.89,82580.29,518925729.05,31511
2019-10-22,6283.89,6283.89,5172.82,5676.91,87527.17,496883924.44,26286
2019-10-23,5676.91,5883.72,5478.1,5816.66,107392.2,624663375.34,45277
2019-10-24,5816.66,5816.66,5113.81,5204.3,132534.32,689748410.72,28702
2019-10-25,5204.3,5250.47,5108.84,5147.4,104826.19,539582819.23,33119
2019-10-26,5147.4,5306.07,5110.62,5212.99,107306.67,559388215.17,37647
2019-10-27,5212.99,5563.54,5212.99,5404.56,90748.54,490456286.45,35232
2019-10-28,5404.56,5670.22,5404.56,5497.83,69402.03,381560414.05,33409
2019-10-29,5497.83,5697.99,5426.69,5652.79,65219.86,368674421.22,25265
2019-10-30,5652.79,5869.54,5652.79,5741.1,100206.97,575297787.31,31355
2019-10-31,5741.1,5741.1,4968.96,5481.95,138406.92,758739686.55,33179
2019-11-01,5481.95,5481.95,4982.05,5032.99,129401.78,651278157.02,36667
2019-11-02,5032.99,5669.14,5032.99,5324.2,90316.49,480862910.98,29186
2019-11-03,5324.2,5993.71,5324.2,5737.77,76568.58,439332723.86,28095
2019-11-04,5737.77,5751.25,5349.71,5662.13,64313.12,364149246.96,28856
2019-11-05,5662.13,5662.13,4839.3,5161.65,130345.04,672795180.38,43334
2019-11-06,5161.65,5161.65,4798.77,4813.07,74452.82,358346935.3,28765
2019-11-07,4813.07,4899.56,4560.08,4781.79,71644.32,342588456.43,27575
2019-11-08,4781.79,4781.79,4531.44,4539.19,69825.07,316949011.38,28363
2019-11-09,4539.19,4918.79,4539.19,4751.23,73858.27,350917537.69,28000
2019-11-10,4751.23,4770.71,4663.68,4711.71,55025.46,259264051.77,33671
2019-11-11,4711.71,4711.71,4438.56,4442.39,147578.27,655600849.61,38285
2019-11-12,4442.39,4442.39,4172.44,4391.79,85347.89,374830093.13,28324
2019-11-13,4391.79,4766.28,4391.79,4586.43,77520.14,355540612.67,26453
2019-11-14,4586.43,4997.8,4586.43,4779.34,65573.61,313398860.76,29646
2019-11-15,4779.34,4911.33,4667.56,4702.39,89728.24,421937123.7,41012
2019-11-16,4702.39,4977.49,4702.39,4847.53,77146.57,373970300.36,30891
2019-11-17,4847.53,5084.73,4757.7,4875.07,64376.43,313839850.47,27869
2019-11-18,4875.07,4875.07,4446.75,4453.05,284309.74,1266045726.69,37784
2019-11-19,4453.05,4453.05,4341.66,4356.05,62718.1,273203021.56,31167
2019-11-20,4356.05,4356.05,3917.47,3997.87,97813.24,391044491.72,29155
2019-11-21,3997.87,4139.57,3979.41,4106.33,56198.01,230767725.86,33289
2019-11-22,4106.33,4106.33,3640.7,3932.91,68026.88,267543817.69,28071
2019-11-23,3932.91,3966.62,3932.91,3948.71,170210.33,672110439.38,37570
2019-11-24,3948.71,3948.71,3564.74,3613.52,143637.7,519038426.7,29933
2019-11-25,3613.52,3801.59,3580.36,3614.38,65405.97,236401888.73,27381
2019-11-26,3614.38,3639.66,3494.32,3573.25,74194.65,265115878.94,29143
2019-11-27,3573.25,3726.56,3509.01,3638.3,77385.95,281553626.82,31091
2019-11-28,3638.3,3638.3,3518.47,3568.1,65666.79,234305841.87,31262
2019-11-29,3568.1,3613.98,3538.78,3560.18,74819.31,266370352.04,29227
2019-11-30,3560.18,3766.58,3560.18,3746.97,61977.94,232229658.16,27543
2019-12-01,3746.97,4109.4,3746.97,3906.57,83434.93,325944384.46,31574
2019-12-02,3906.57,4426.54,3906.57,4300.0,111482.93,479376993.72,31614
2019-12-03,4300.0,4857.47,4300.0,4802.71,192130.96,922749174.02,39505
2019-12-04,4802.71,5499.43,4802.71,5426.51,111838.64,606893756.5,31033
2019-12-05,5426.51,5441.44,5253.66,5396.81,88189.41,475941700.37,28034
2019-12-06,5396.81,5729.87,5396.81,5418.73,61561.19,333583756.12,33565
2019-12-07,5418.73,6152.94,5418.73,5947.67,180775.69,1075193357.21,35016
2019-12-08,5947.67,6390.72,5947.67,6320.95,143438.52,906667768.08,33990
2019-12-09,6320.95,6320.95,5904.81,6109.9,92950.81,567919801.86,28644
2019-12-10,6109.9,6109.9,5821.99,5835.1,83739.58,488628613.18,33575
2019-12-11,5835.1,5835.1,5277.16,5285.25,203077.93,1073317540.99,27468
2019-12-12,5285.25,5507.28,5207.73,5361.43,60898.39,326502505.58,29713
2019-12-13,5361.43,5768.11,5361.43,5720.65,100906.43,577250250.57,26882
2019-12-14,5720.65,5720.65,5440.81,5488.45,57289.17,314428876.35,30941
2019-12-15,5488.45,5488.45,4938.0,5275.78,70362.68,371218045.58,36993
2019-12-16,5275.78,5275.78,4409.36,4546.89,160143.73,728155400.67,29034
2019-12-17,4546.89,4731.5,4457.93,4667.17,55036.27,256863622.27,28653
2019-12-18,4667.17,5003.0,4667.17,4903.47,93857.95,460229667.31,26981
2019-12-19,4903.47,4945.68,4770.23,4935.34,66077.91,326117191.1,26517
2019-12-20,4935.34,4935.34,4623.18,4735.59,73672.2,348881017.37,28921
2019-12-21,4735.59,4781.21,4632.53,4663.47,91502.79,426720292.48,29117
2019-12-22,4663.47,4663.47,4461.3,4559.66,110361.4,503210912.1,53294
2019-12-23,4559.66,4856.72,4388.26,4669.73,97770.43,456561874.72,34519
2019-12-24,4669.73,4794.5,4414.09,4482.24,188369.68,844318528.95,36408
2019-12-25,4482.24,4482.24,4081.87,4196.91,118287.14,496441038.58,34601
2019-12-26,4196.91,4196.91,3599.43,3805.75,137541.31,523447534.74,34708
2019-12-27,3805.75,3805.75,3362.85,3681.17,67912.9,249999033.87,31265
2019-12-28,3681.17,3870.9,3681.17,3844.91,155657.22,598487524.92,49045
2019-12-29,3844.91,3864.22,3488.14,3663.01,60896.1,223063226.7,25552
2019-12-30,3663.01,3663.01,3356.78,3374.18,102869.71,347101175.78,38600
2019-12-31,3374.18,3374.18,3038.33,3163.37,112271.77,355157395.77,37932
2020-01-01,7203.95,7483.95,7087.61,7200.0,51643.63,371834141.33,29506
2020-01-02,7200.0,7664.35,7200.0,7549.73,81686.07,616707563.41,31227
2020-01-03,7549.73,9118.79,7549.73,8861.98,257332.69,2280478358.6,36985
2020-01-04,8861.98,8861.98,8298.22,8321.13,77897.2,648193020.27,34899
2020-01-05,8321.13,8651.56,8321.13,8554.07,112897.89,965736554.51,42547
2020-01-06,8554.07,8732.29,8272.11,8537.05,28677.6,244822158.19,25091
2020-01-07,8537.05,8888.89,8147.53,8728.53,59212.8,516840611.51,31502
2020-01-08,8728.53,8969.87,8407.91,8636.16,47847.41,413218043.87,30536
2020-01-09,8636.16,8636.16,7686.43,7975.78,66556.02,530836067.28,34990
2020-01-10,7975.78,8073.44,7517.03,7839.1,120892.73,947690198.51,44950
2020-01-11,7839.1,7839.1,7013.68,7164.4,195142.03,1398076359.09,38943
2020-01-12,7164.4,7487.76,7164.4,7451.65,68765.03,512412678.8,31217
2020-01-13,7451.65,8076.81,7451.65,7558.8,68985.17,521444963.48,39388
2020-01-14,7558.8,8170.14,7558.8,7841.11,71892.81,563719663.27,31200
2020-01-15,7841.11,7936.23,7806.03,7861.85,73591.19,578562984.7,26555
2020-01-16,7861.85,8676.12,7757.2,8123.56,102616.6,833612267.3,37297
2020-01-17,8123.56,8271.83,7813.22,7967.53,76699.42,611104736.89,25611
2020-01-18,7967.53,7967.53,7199.73,7351.83,91119.96,669898795.17,33108
2020-01-19,7351.83,7351.83,7007.48,7013.3,118736.99,832737990.34,48294
2020-01-20,7013.3,7332.74,7013.3,7266.74,204219.11,1484007613.3,50467
2020-01-21,7266.74,7751.77,7266.74,7716.4,112902.14,871197992.23,29732
2020-01-22,7716.4,7858.91,7332.09,7479.06,122814.57,918537767.44,41670
2020-01-23,7479.06,7592.04,6985.88,7415.9,76828.82,569754500.44,28916
2020-01-24,7415.9,7415.9,6640.83,6785.16,158681.47,1076678614.54,26678
2020-01-25,6785.16,6921.21,6785.16,6863.58,80667.04,553664934.14,39563
2020-01-26,6863.58,7167.88,6863.58,7069.8,76973.12,544184767.97,26967
2020-01-27,7069.8,7069.8,6838.23,6912.66,68788.85,475513660.94,33157
2020-01-28,6912.66,7221.66,6804.8,7091.22,59182.33,419675078.5,30034
2020-01-29,7091.22,7419.86,7091.22,7339.98,63130.52,463376736.6,42256
2020-01-30,7339.98,7339.98,7067.68,7156.25,55436.83,396719775.87,27888
2020-01-31,7156.25,7156.25,6403.18,6518.03,100530.57,655261191.06,29624
2020-02-01,6518.03,6518.03,6014.48,6113.54,116808.49,714113564.47,32340
2020-02-02,6113.54,6313.02,6090.49,6150.14,164335.34,1010685748.37,41111
2020-02-03,6150.14,6165.25,6018.89,6103.11,86493.03,527876738.93,28768
2020-02-04,6103.11,6115.45,5840.63,5937.59,142662.16,847069878.35,45796
2020-02-05,5937.59,5937.59,5434.92,5475.72,175554.77,961288005.38,38573
2020-02-06,5475.72,5475.72,5091.03,5247.46,102549.54,538124265.22,30242
2020-02-07,5247.46,5677.58,5247.46,5419.22,92063.76,498913909.8,38926
2020-02-08,5419.22,6061.96,5419.22,5763.8,126013.71,726318422.85,30622
2020-02-09,5763.8,5894.93,5697.06,5740.92,44816.4,257287381.17,27575
2020-02-10,5740.92,5740.92,5059.56,5268.75,138967.78,732186119.6,28467
2020-02-11,5268.75,5387.62,5015.04,5280.07,74375.59,392708230.59,39360
2020-02-12,5280.07,5353.4,5233.83,5259.35,59890.49,314985114.7,38714
2020-02-13,5259.35,5259.35,5030.05,5119.73,69172.45,354144480.24,25931
2020-02-14,5119.73,5119.73,4904.99,4914.48,62781.45,308538296.05,36315
2020-02-15,4914.48,4962.93,4637.38,4870.36,95603.2,465622244.5,30369
2020-02-16,4870.36,4995.38,4837.57,4970.7,76699.12,381248259.83,34762
2020-02-17,4970.7,4970.7,4752.42,4870.87,86717.15,422387922.57,31688
2020-02-18,4870.87,4870.87,4631.38,4725.46,81315.77,384254162.4,28303
2020-02-19,4725.46,4783.76,4635.39,4667.03,112349.52,524338836.14,37039
2020-02-20,4667.03,4811.67,4663.43,4696.38,51178.9,240355738.52,25248
2020-02-21,4696.38,4749.14,4609.27,4687.1,174441.27,817623943.61,60820
2020-02-22,4687.1,4778.96,4611.58,4662.66,88070.89,410644452.26,28550
2020-02-23,4662.66,4662.66,4389.19,4488.56,101547.36,455800982.26,41047
2020-02-24,4488.56,4846.98,4488.56,4597.38,56419.84,259383266.61,27926
2020-02-25,4597.38,4818.09,4597.38,4812.65,40126.01,193112609.99,28276
2020-02-26,4812.65,4952.28,4699.89,4782.15,40478.22,193572967.55,33042
2020-02-27,4782.15,5029.49,4779.7,4920.06,80194.14,394560288.63,32180
2020-02-28,4920.06,5132.19,4888.28,4936.24,59213.39,292291327.96,30047
2020-02-29,4936.24,4936.24,4627.18,4683.26,65109.94,304926692.9,25190
2020-03-01,4683.26,4853.73,4683.26,4783.63,106629.88,510078103.37,35731
2020-03-02,4783.63,4783.63,4740.54,4743.72,65041.52,308538460.24,33842
2020-03-03,4743.72,5005.41,4728.43,4868.11,65291.06,317844021.53,28770
2020-03-04,4868.11,5363.92,4868.11,5178.96,164833.71,853667990.03,36246
2020-03-05,5178.96,5269.93,5001.94,5063.98,55663.93,281880848.8,27505
2020-03-06,5063.98,5063.98,4808.96,4817.05,76193.87,367029464.72,33124
2020-03-07,4817.05,4843.18,4603.54,4641.68,102530.29,475912698.76,37538
2020-03-08,4641.68,4810.11,4641.68,4733.77,101465.55,480314717.45,32231
2020-03-09,4733.77,4876.36,4652.3,4822.94,78897.14,380516292.91,27837
2020-03-10,4822.94,5021.77,4815.6,4931.15,66206.61,326474830.56,32703
2020-03-11,4931.15,4957.14,4730.94,4819.09,46709.75,225098258.59,25532
2020-03-12,4819.09,4863.06,4428.45,4811.31,63290.59,304510721.1,32779
2020-03-13,3548.81,4883.14,3548.81,4100.0,96781.93,396805930.93,38141
2020-03-14,3766.5,3916.21,3754.88,3800.0,71653.01,272281447.03,37681
2020-03-15,3800.0,3895.03,3729.02,3888.64,51014.47,198376953.38,28316
2020-03-16,3888.64,4136.38,3888.64,3969.96,56078.81,222630813.34,28998
2020-03-17,3969.96,3969.96,3828.45,3885.17,57431.47,223131284.25,25254
2020-03-18,3885.17,3885.17,3709.25,3763.4,39948.12,150340573.5,28432
2020-03-19,3763.4,3910.31,3763.4,3819.98,133123.63,508530035.14,32734
2020-03-20,3819.98,3972.17,3819.98,3963.88,104147.21,412827240.38,33567
2020-03-21,3963.88,4362.21,3963.88,4321.1,103715.25,448163583.08,29504
2020-03-22,4321.1,4612.48,4321.1,4551.35,150782.32,686263105.74,29338
2020-03-23,4551.35,4921.78,4551.35,4832.0,66204.59,319900669.76,29479
2020-03-24,4832.0,5338.15,4832.0,5062.6,76658.21,388089685.36,26358
2020-03-25,5062.6,5080.95,5058.08,5063.31,66637.89,337408312.78,35228
2020-03-26,5063.31,5063.31,4889.81,4922.91,120156.93,591521712.49,30793
2020-03-27,4922.91,4922.91,4566.16,4577.02,71761.84,328455101.4,28383
2020-03-28,4577.02,4577.02,4399.23,4556.73,99534.53,453552472.1,42690
2020-03-29,4556.73,4808.69,4556.73,4764.59,54709.12,260666502.73,25178
2020-03-30,4764.59,4764.59,4547.68,4684.28,60544.16,283605630.22,38909
2020-03-31,4684.28,4752.47,4613.34,4730.19,61045.77,288758186.67,30704
2020-04-01,4730.19,4730.19,4555.42,4649.67,69125.76,321411674.53,25294
2020-04-02,4649.67,4870.43,4599.35,4757.06,58332.89,277493190.09,26072
2020-04-03,4757.06,4803.1,4722.37,4731.43,35034.2,165761922.86,27050
2020-04-04,4731.43,4731.43,3684.59,3699.15,158338.69,585717889.32,31975
2020-04-05,3699.15,3699.15,3426.46,3535.29,76564.24,270677175.91,29520
2020-04-06,3535.29,3535.29,3348.44,3405.01,83197.29,283287333.14,37325
2020-04-07,3405.01,3722.13,3405.01,3681.5,114156.41,420266974.55,26380
2020-04-08,3681.5,3681.5,3262.58,3418.26,149877.71,512320904.81,42472
2020-04-09,3418.26,3591.03,3251.99,3453.63,64376.82,222333610.78,27974
2020-04-10,3453.63,3469.05,3436.65,3445.42,106085.48,365508502.88,55982
2020-04-11,3445.42,3657.72,3445.42,3613.22,77397.71,279654674.55,27952
2020-04-12,3613.22,3632.47,3443.22,3596.85,80093.52,288084660.71,36771
2020-04-13,3596.85,3999.12,3596.85,3783.97,147619.06,558586374.67,52030
2020-04-14,3783.97,4213.37,3783.97,4103.28,77888.83,319599340.88,27189
2020-04-15,4103.28,4558.11,4103.28,4299.34,103288.38,444071380.62,33147
2020-04-16,4299.34,4387.19,4230.53,4257.54,60265.68,256583831.48,25337
2020-04-17,4257.54,4257.54,3983.18,4099.26,51413.57,210757428.87,30968
2020-04-18,4099.26,4153.27,4099.26,4142.42,88502.33,366613691.35,26605
2020-04-19,4142.42,4552.58,4142.42,4526.82,177714.0,804478532.11,36031
2020-04-20,4526.82,4526.82,4452.93,4498.05,144507.13,650000369.12,44046
2020-04-21,4498.05,4498.05,4116.95,4175.79,68529.07,286163270.36,28583
2020-04-22,4175.79,4268.38,3913.44,4118.1,62258.11,256384905.12,32209
2020-04-23,4118.1,4660.06,4118.1,4343.91,89421.75,388439961.36,34214
2020-04-24,4343.91,4636.99,4343.91,4610.01,74841.26,345019177.09,31123
2020-04-25,4610.01,4610.01,4262.84,4450.84,108796.18,484234407.62,47235
2020-04-26,4450.84,4450.84,4229.92,4294.51,146225.49,627967553.29,37434
2020-04-27,4294.51,4294.51,3781.24,3947.59,92621.25,365630705.14,30667
2020-04-28,3947.59,4154.33,3947.59,4089.32,76328.69,312132725.23,31534
2020-04-29,4089.32,4089.32,3905.46,3925.03,61020.73,239508392.37,28603
2020-04-30,3925.03,3925.03,3718.3,3806.8,120133.47,457323522.66,41178
2020-05-01,3806.8,4157.36,3806.8,4076.59,254474.94,1037390972.3,49036
2020-05-02,4076.59,4219.36,4004.97,4151.82,155670.45,646316204.4,39787
2020-05-03,4151.82,4451.72,4151.82,4373.64,131638.52,575738879.94,47660
2020-05-04,4373.64,4373.64,4180.72,4253.13,63037.94,268108875.12,38990
2020-05-05,4253.13,4253.13,4076.93,4176.64,132888.12,555025613.94,40711
2020-05-06,4176.64,4176.83,4065.14,4173.07,24325.95,101513937.56,25702
2020-05-07,4173.07,4196.35,4076.03,4181.07,61575.81,257452948.99,33937
2020-05-08,4181.07,4453.68,4136.77,4434.9,102306.58,453718936.72,41713
2020-05-09,4434.9,4555.69,4434.9,4500.73,97489.54,438774080.44,37576
2020-05-10,4500.73,4525.72,4404.8,4500.27,37636.74,169375679.38,32978
2020-05-11,4500.27,5083.46,4500.27,5005.26,167152.61,836642997.7,37522
2020-05-12,5005.26,5005.26,4819.22,4828.72,88864.66,429102106.17,42523
2020-05-13,4828.72,4868.99,4771.92,4791.05,89569.43,429131255.07,36809
2020-05-14,4791.05,5279.51,4791.05,5158.43,45939.64,236976354.49,26029
2020-05-15,5158.43,5777.13,5158.43,5549.7,81584.14,452767866.69,37270
2020-05-16,5549.7,5670.74,5216.86,5503.87,104271.19,573894624.14,38208
2020-05-17,5503.87,5503.87,4992.08,5180.59,122012.02,632094718.87,29928
2020-05-18,5180.59,5186.11,4970.77,5111.83,60284.89,308166004.08,41667
2020-05-19,5111.83,5442.69,5111.83,5424.88,132244.28,717408884.61,32165
2020-05-20,5424.88,5491.2,5311.16,5421.68,63228.32,342803729.09,26231
2020-05-21,5421.68,5657.4,5328.0,5597.21,164928.77,923141213.56,33125
2020-05-22,5597.21,5623.07,5435.92,5618.37,83376.21,468438280.99,38680
2020-05-23,5618.37,5618.37,5180.74,5335.17,71472.73,381318866.42,28379
2020-05-24,5335.17,5489.76,5335.17,5362.7,35115.79,188315313.91,31858
2020-05-25,5362.7,5626.65,5362.7,5566.62,138218.0,769406529.14,41533
2020-05-26,5566.62,5566.62,5400.28,5463.68,134922.21,737171845.35,34984
2020-05-27,5463.68,5942.38,5463.68,5665.06,94387.16,534708959.53,40904
2020-05-28,5665.06,5818.39,5665.06,5708.14,56121.15,320347310.04,29349
2020-05-29,5708.14,5981.78,5708.14,5905.07,109952.32,649276379.52,34983
2020-05-30,5905.07,6133.57,5905.07,6007.76,59518.94,357575578.97,36526
2020-05-31,6007.76,6007.76,5648.29,5809.18,79589.05,462347114.03,36140
2020-06-01,5809.18,5897.93,5690.74,5766.08,74957.85,432213021.51,27141
2020-06-02,5766.08,5766.08,5502.88,5716.33,61520.37,351670725.14,36400
2020-06-03,5716.33,5716.33,5541.14,5600.84,90116.78,504729835.13,26996
2020-06-04,5600.84,5745.77,5563.88,5680.09,113223.88,643122323.51,46785
2020-06-05,5680.09,6189.35,5680.09,6167.5,115175.57,710345877.28,27494
2020-06-06,6167.5,6864.37,6167.5,6465.84,86591.13,559884028.88,28177
2020-06-07,6465.84,6995.48,6465.84,6817.88,115661.74,788567772.98,44655
2020-06-08,6817.88,6931.8,6597.62,6665.24,56259.92,374985752.02,30024
2020-06-09,6665.24,7278.4,6665.24,7033.38,62783.65,441581129.87,33625
2020-06-10,7033.38,7677.4,7033.38,7527.75,169552.17,1276345869.06,34540
2020-06-11,7527.75,7749.32,7287.87,7350.42,56912.67,418331880.36,26095
2020-06-12,7350.42,7511.43,7239.77,7511.08,72376.05,543622103.73,38450
2020-06-13,7511.08,7511.08,6925.19,7096.81,114802.81,814734041.95,28631
2020-06-14,7096.81,7121.25,6813.38,7063.17,73360.87,518160610.8,25745
2020-06-15,7063.17,7528.79,6965.52,7066.23,63599.51,449408487.74,25493
2020-06-16,7066.23,7066.23,6205.15,6571.17,83988.08,551899731.95,26800
2020-06-17,6571.17,6681.27,6378.4,6548.6,60001.53,392926038.79,33671
2020-06-18,6548.6,6634.53,6310.71,6543.38,62002.52,405705833.66,26849
2020-06-19,6543.38,6678.58,6292.95,6410.45,69500.25,445527964.47,37783
2020-06-20,6410.45,6410.45,5517.42,5697.29,188302.76,1072814903.03,40486
2020-06-21,5697.29,6109.82,5697.29,5933.33,66426.18,394128469.72,25951
2020-06-22,5933.33,6052.07,5788.09,6007.15,61415.58,368932522.85,27642
2020-06-23,6007.15,6097.96,5976.41,5989.84,42187.35,252695515.85,26627
2020-06-24,5989.84,6277.15,5989.84,6266.29,109328.8,685086100.43,36433
2020-06-25,6266.29,6266.29,5970.37,6074.15,86473.48,525253119.54,30878
